id	value	cell_tested	state_tested	dnase_tested	cell_picked	state_picked	dnase_picked	matched	coords	len
#10142	2.920	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr6:64,756,669-64,756,963	295
#10427	2.916	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr19:47,818,629-47,818,923	295
#10542	2.904	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr1:174,658,729-174,659,023	295
#10661	2.894	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr9:6,590,809-6,591,103	295
#2285	2.880	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr13:74,861,849-74,862,143	295
#10095	2.836	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr9:67,301,289-67,301,583	295
#2260	2.827	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr7:47,755,429-47,755,723	295
#2247	2.820	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr4:37,433,009-37,433,303	295
#10380	2.805	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr8:25,275,709-25,276,003	295
#10510	2.773	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr3:123,526,709-123,527,003	295
#10541	2.757	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr10:80,871,229-80,871,523	295
#2393	2.717	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr14:55,411,589-55,411,883	295
#10473	2.695	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr19:57,486,249-57,486,543	295
#10354	2.688	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr3:41,156,629-41,156,923	295
#2439	2.686	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chrX:55,034,089-55,034,383	295
#10185	2.686	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr9:119,309,609-119,309,903	295
#10667	2.680	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr20:54,087,949-54,088,243	295
#2478	2.666	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr2:216,636,769-216,637,063	295
#2471	2.663	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr19:44,003,249-44,003,543	295
#10406	2.650	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr7:100,743,449-100,743,743	295
#2327	2.649	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr10:45,461,729-45,462,023	295
#10157	2.634	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr16:11,405,589-11,405,883	295
#10217	2.602	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr16:14,595,429-14,595,723	295
#2282	2.586	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr1:162,114,749-162,115,043	295
#2534	2.538	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr3:58,038,069-58,038,363	295
#2339	2.538	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr13:96,256,429-96,256,723	295
#2604	2.536	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr1:59,348,769-59,349,063	295
#10274	2.534	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr1:211,789,909-211,790,203	295
#2775	2.530	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr10:4,989,969-4,990,263	295
#10244	2.523	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr14:89,806,489-89,806,783	295
#10516	2.466	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr17:27,025,409-27,025,703	295
#10341	2.458	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr8:25,166,269-25,166,563	295
#10601	2.450	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr12:6,389,169-6,389,463	295
#10286	2.446	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr5:125,879,429-125,879,723	295
#10524	2.442	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr16:47,533,569-47,533,863	295
#2371	2.438	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr11:78,001,309-78,001,603	295
#10278	2.430	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr11:116,295,629-116,295,923	295
#10218	2.429	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr19:49,066,649-49,066,943	295
#10266	2.359	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr14:70,259,729-70,260,023	295
#10129	2.338	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr17:17,614,209-17,614,503	295
#10155	2.336	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr13:32,620,629-32,620,923	295
#2491	2.328	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr1:24,867,549-24,867,843	295
#10276	2.298	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr9:104,116,809-104,117,103	295
#10642	2.294	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr7:95,069,789-95,070,083	295
#10154	2.292	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr11:75,888,349-75,888,643	295
#10366	2.291	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr4:84,060,829-84,061,123	295
#2463	2.256	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr1:56,927,069-56,927,363	295
#2369	2.252	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr4:114,325,449-114,325,743	295
#10281	2.248	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr22:24,230,549-24,230,843	295
#2319	2.244	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr17:73,449,189-73,449,483	295
#2322	2.238	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr2:36,887,129-36,887,423	295
#2344	2.212	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr1:236,666,469-236,666,763	295
#2558	2.198	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr11:34,806,129-34,806,423	295
#10472	2.187	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr15:75,432,589-75,432,883	295
#10514	2.179	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr12:46,824,169-46,824,463	295
#2263	2.120	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr21:16,828,209-16,828,503	295
#10440	2.112	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr10:51,593,129-51,593,423	295
#2777	2.110	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr10:105,411,649-105,411,943	295
#10277	2.109	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr5:142,886,789-142,887,083	295
#10482	2.107	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr20:39,297,309-39,297,603	295
#10301	2.102	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr20:7,565,729-7,566,023	295
#10655	2.102	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr12:6,339,949-6,340,243	295
#10478	2.099	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr5:171,847,629-171,847,923	295
#10080	2.093	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr8:23,896,849-23,897,143	295
#2236	2.085	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr22:23,881,809-23,882,103	295
#10240	2.084	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr15:62,798,449-62,798,743	295
#10599	2.081	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr4:3,207,809-3,208,103	295
#10647	2.077	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr10:51,045,209-51,045,503	295
#10583	2.062	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr5:95,260,429-95,260,723	295
#2666	2.056	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr2:38,663,389-38,663,683	295
#10298	2.048	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr14:74,488,509-74,488,803	295
#10585	2.046	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr16:87,883,749-87,884,043	295
#10236	2.031	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr22:30,608,509-30,608,803	295
#10346	2.024	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr16:75,290,049-75,290,343	295
#10410	2.022	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr1:45,600,109-45,600,403	295
#2679	2.013	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr16:56,998,549-56,998,843	295
#2653	2.003	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr22:29,965,169-29,965,463	295
#10370	2.001	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr2:113,846,169-113,846,463	295
#10256	1.991	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr1:234,658,929-234,659,223	295
#10139	1.979	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr14:35,629,149-35,629,443	295
#2251	1.963	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr3:185,684,449-185,684,743	295
#2488	1.960	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr3:194,038,529-194,038,823	295
#2243	1.949	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr1:56,998,429-56,998,723	295
#2442	1.940	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr2:73,228,269-73,228,563	295
#10573	1.932	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr16:80,299,589-80,299,883	295
#2751	1.922	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr8:112,576,509-112,576,803	295
#2587	1.913	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr15:75,753,029-75,753,323	295
#10216	1.904	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr20:33,893,509-33,893,803	295
#10562	1.904	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr10:11,923,429-11,923,723	295
#2758	1.901	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr17:59,434,069-59,434,363	295
#2684	1.898	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr3:49,704,029-49,704,323	295
#10620	1.894	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr1:234,449,789-234,450,083	295
#2622	1.885	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr1:160,015,449-160,015,743	295
#10572	1.878	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr5:154,033,029-154,033,323	295
#2536	1.876	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr3:46,976,989-46,977,283	295
#10144	1.871	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr9:38,443,189-38,443,483	295
#10186	1.851	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr12:118,563,849-118,564,143	295
#10548	1.833	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr20:25,488,729-25,489,023	295
#10574	1.832	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr16:68,315,649-68,315,943	295
#10114	1.814	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr13:101,169,489-101,169,783	295
#10077	1.804	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr3:50,204,869-50,205,163	295
#2696	1.802	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr14:24,577,989-24,578,283	295
#2569	1.796	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr5:95,322,769-95,323,063	295
#2607	1.796	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr19:4,131,029-4,131,323	295
#10312	1.788	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr1:59,364,849-59,365,143	295
#2352	1.752	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr13:52,678,809-52,679,103	295
#2307	1.744	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr4:12,935,329-12,935,623	295
#10625	1.730	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr22:25,481,969-25,482,263	295
#2773	1.727	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr16:58,754,909-58,755,203	295
#10584	1.714	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr12:3,194,909-3,195,203	295
#10403	1.708	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr9:115,099,909-115,100,203	295
#10383	1.708	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr7:157,064,669-157,064,963	295
#10190	1.707	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr12:12,592,589-12,592,883	295
#2667	1.706	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr10:51,498,469-51,498,763	295
#10332	1.704	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr2:73,271,349-73,271,643	295
#2614	1.703	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr10:104,843,429-104,843,723	295
#2302	1.701	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr11:128,294,729-128,295,023	295
#10182	1.684	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr2:70,731,029-70,731,323	295
#2557	1.669	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr8:123,770,469-123,770,763	295
#10434	1.660	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr7:143,090,569-143,090,863	295
#10605	1.655	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr17:53,405,089-53,405,383	295
#10515	1.651	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr10:123,814,229-123,814,523	295
#10245	1.642	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr2:38,768,469-38,768,763	295
#10271	1.636	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr3:73,006,469-73,006,763	295
#10169	1.636	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr21:36,119,209-36,119,503	295
#2708	1.634	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr15:67,439,369-67,439,663	295
#2216	1.633	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr10:13,215,689-13,215,983	295
#2560	1.624	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr1:229,265,769-229,266,063	295
#10306	1.608	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr21:16,512,709-16,513,003	295
#2403	1.598	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr10:65,803,889-65,804,183	295
#10294	1.584	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr3:147,974,029-147,974,323	295
#2456	1.561	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr11:134,612,889-134,613,183	295
#2639	1.555	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr19:45,140,049-45,140,343	295
#2633	1.550	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr2:227,514,849-227,515,143	295
#10598	1.545	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chrX:49,607,369-49,607,663	295
#2671	1.538	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr6:3,370,789-3,371,083	295
#10193	1.531	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr17:15,944,149-15,944,443	295
#2747	1.523	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr16:71,704,489-71,704,783	295
#10643	1.519	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr12:12,534,229-12,534,523	295
#2548	1.518	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr11:72,948,889-72,949,183	295
#2279	1.502	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr5:79,927,729-79,928,023	295
#2381	1.492	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr3:8,525,069-8,525,363	295
#2695	1.490	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr3:46,027,809-46,028,103	295
#10118	1.482	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr5:75,668,429-75,668,723	295
#2425	1.481	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr10:106,002,889-106,003,183	295
#2638	1.467	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr10:51,543,139-51,543,433	295
#10609	1.462	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr8:21,349,589-21,349,883	295
#10187	1.462	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr3:187,754,249-187,754,543	295
#2664	1.447	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr16:12,409,349-12,409,643	295
#2641	1.445	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr7:91,671,349-91,671,643	295
#10518	1.442	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr16:89,184,929-89,185,223	295
#10353	1.439	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr16:46,929,929-46,930,223	295
#10428	1.434	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr9:71,584,549-71,584,843	295
#10248	1.434	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr22:47,034,789-47,035,083	295
#10203	1.418	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr16:80,297,769-80,298,063	295
#10209	1.415	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr13:98,854,349-98,854,643	295
#2644	1.414	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr10:120,880,069-120,880,363	295
#2515	1.405	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr12:79,941,229-79,941,523	295
#10319	1.397	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr22:21,221,709-21,222,003	295
#10369	1.390	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr11:78,184,089-78,184,383	295
#2271	1.385	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr19:2,242,169-2,242,463	295
#2676	1.385	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr1:229,167,529-229,167,823	295
#10659	1.350	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr20:32,149,969-32,150,263	295
#2379	1.348	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr2:60,321,689-60,321,983	295
#10233	1.338	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr8:11,710,689-11,710,983	295
#10373	1.337	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr2:128,936,809-128,937,103	295
#2368	1.332	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr1:100,951,389-100,951,683	295
#2673	1.330	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr6:54,794,409-54,794,703	295
#2220	1.330	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr1:94,782,729-94,783,023	295
#2704	1.328	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr9:116,881,949-116,882,243	295
#2310	1.314	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr9:79,016,889-79,017,183	295
#10128	1.313	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr6:43,037,789-43,038,083	295
#10590	1.312	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr19:17,250,049-17,250,343	295
#10170	1.311	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr1:234,908,109-234,908,403	295
#10163	1.306	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr9:136,610,789-136,611,083	295
#10561	1.301	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr10:95,197,009-95,197,303	295
#10305	1.296	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr1:147,084,229-147,084,523	295
#2357	1.289	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr22:42,998,209-42,998,503	295
#10480	1.284	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr2:114,724,409-114,724,703	295
#2598	1.278	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr8:8,318,769-8,319,063	295
#10342	1.272	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr1:182,090,029-182,090,323	295
#10512	1.264	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr7:75,746,669-75,746,963	295
#10640	1.255	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr3:129,209,129-129,209,423	295
#10324	1.252	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr3:45,680,549-45,680,843	295
#10400	1.251	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr7:46,194,089-46,194,383	295
#2521	1.251	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr7:130,584,549-130,584,843	295
#10371	1.250	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr18:33,283,069-33,283,363	295
#10425	1.248	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr7:98,810,909-98,811,203	295
#10527	1.248	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr22:19,935,269-19,935,563	295
#2682	1.238	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr9:20,287,069-20,287,363	295
#2640	1.234	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr2:27,394,389-27,394,683	295
#2526	1.234	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr1:204,049,569-204,049,863	295
#2239	1.227	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr3:181,962,389-181,962,683	295
#10321	1.226	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr1:94,219,649-94,219,943	295
#10414	1.205	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr17:34,309,049-34,309,343	295
#10559	1.188	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr2:226,979,849-226,980,143	295
#2609	1.186	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr10:82,251,509-82,251,803	295
#10224	1.183	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr13:52,661,969-52,662,263	295
#10196	1.178	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr18:68,004,369-68,004,663	295
#10385	1.178	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr17:79,677,589-79,677,883	295
#10469	1.177	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr3:33,228,469-33,228,763	295
#10632	1.172	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr6:52,165,729-52,166,023	295
#2672	1.170	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr22:28,065,409-28,065,703	295
#10333	1.166	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr17:17,709,989-17,710,283	295
#2637	1.162	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr11:111,230,009-111,230,303	295
#10119	1.158	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr7:158,373,029-158,373,323	295
#10172	1.152	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr17:25,831,209-25,831,503	295
#10635	1.147	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr10:24,830,289-24,830,583	295
#2376	1.142	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr17:41,653,989-41,654,283	295
#10402	1.132	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr20:44,555,949-44,556,243	295
#2588	1.130	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr17:19,248,909-19,249,203	295
#10417	1.125	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr2:164,524,189-164,524,483	295
#2273	1.122	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr14:32,403,909-32,404,203	295
#2626	1.113	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr16:30,453,649-30,453,943	295
#2385	1.110	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr7:46,255,649-46,255,943	295
#10195	1.110	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr1:42,680,229-42,680,523	295
#2374	1.103	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr20:48,278,469-48,278,763	295
#10508	1.101	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr16:15,704,329-15,704,623	295
#10534	1.101	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr11:69,382,869-69,383,163	295
#2768	1.077	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr16:81,490,589-81,490,883	295
#10578	1.076	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr2:39,739,249-39,739,543	295
#10529	1.074	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr16:57,658,289-57,658,583	295
#2423	1.071	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr21:45,341,429-45,341,723	295
#10079	1.063	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr2:70,277,869-70,278,163	295
#10189	1.053	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr20:48,526,449-48,526,743	295
#10273	1.050	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr2:113,575,649-113,575,943	295
#2784	1.049	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr10:46,962,509-46,962,803	295
#2649	1.045	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr20:5,153,589-5,153,883	295
#2668	1.041	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr6:144,969,389-144,969,683	295
#2744	1.040	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr6:131,184,689-131,184,983	295
#2603	1.038	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr14:45,527,109-45,527,403	295
#2476	1.030	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr5:173,229,749-173,230,043	295
#10317	1.030	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr2:9,505,309-9,505,603	295
#10343	1.030	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr10:15,386,829-15,387,123	295
#10247	1.025	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr16:19,000,309-19,000,603	295
#2380	1.021	HepG2	5:Enh	DNase	HepG2	5:Enh	DNase	matched	chr5:151,200,569-151,200,863	295
